# 
#                  Behavioural Data Log:
#                      All trials matched to eeg trials
#                      Trial rejection according to the behavioural criteria is still needed
#                  Subject Initials: HC
#                  Percentage of Rejected Trials: %7.12
#                  
#                  trl_no, dxn, coh, isOK, rt
#                  
3.18000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
3.21000e+02, 1.00000e+00, 8.00000e-01, 1.00000e+00, 4.40799e-02
3.23000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 2.71857e-01
3.25000e+02, -1.00000e+00, 1.50000e-01, 1.00000e+00, 1.55678e-01
3.26000e+02, 1.00000e+00, 6.50000e-01, 1.00000e+00, 5.34666e-02
3.28000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 8.18719e-02
3.30000e+02, 1.00000e+00, 5.00000e-02, 1.00000e+00, 1.45657e-01
3.32000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 7.14566e-02
3.33000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 1.18804e-01
3.36000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 6.28141e-02
3.37000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 6.28954e-02
3.38000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 2.51360e-01
3.40000e+02, -1.00000e+00, 6.50000e-01, -2.00000e+00, 2.00000e+00
3.41000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 3.88692e-02
3.42000e+02, 1.00000e+00, 1.50000e-01, 1.00000e+00, 7.27755e-02
3.46000e+02, 1.00000e+00, 1.50000e-01, 1.00000e+00, 1.24778e-01
3.48000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 1.58550e-01
3.49000e+02, -1.00000e+00, 5.00000e-02, 0.00000e+00, 2.18440e-01
3.50000e+02, 1.00000e+00, 8.00000e-01, 1.00000e+00, 9.64508e-02
3.51000e+02, 1.00000e+00, 5.00000e-02, 1.00000e+00, 4.40398e-01
3.52000e+02, -1.00000e+00, 6.50000e-01, -2.00000e+00, 2.00000e+00
3.53000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 3.59637e-01
3.54000e+02, -1.00000e+00, 1.50000e-01, 1.00000e+00, 4.51436e-01
3.55000e+02, 1.00000e+00, 1.50000e-01, 1.00000e+00, 1.40119e-01
3.56000e+02, -1.00000e+00, 1.50000e-01, 1.00000e+00, 3.69484e-01
3.57000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 1.29367e-01
3.58000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 2.35726e-02
3.60000e+02, -1.00000e+00, 6.50000e-01, -2.00000e+00, 2.00000e+00
3.61000e+02, -1.00000e+00, 5.00000e-02, 1.00000e+00, 5.23560e-01
3.62000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 7.96529e-02
3.63000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 1.51148e-02
3.64000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 1.05422e-01
3.66000e+02, 1.00000e+00, 6.50000e-01, 1.00000e+00, 1.05229e-01
3.67000e+02, 1.00000e+00, 1.50000e-01, 1.00000e+00, 9.66025e-02
3.71000e+02, 1.00000e+00, 5.00000e-02, 1.00000e+00, 6.42325e-01
3.72000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 2.64509e-01
3.73000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 2.14616e-01
3.74000e+02, -1.00000e+00, 1.50000e-01, 1.00000e+00, 2.28592e-01
3.75000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 5.27749e-02
3.76000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 2.65981e-02
3.77000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 1.12642e-01
3.78000e+02, 1.00000e+00, 6.50000e-01, 1.00000e+00, 9.62938e-02
3.79000e+02, -1.00000e+00, 5.00000e-02, 0.00000e+00, 7.40537e-01
3.80000e+02, 1.00000e+00, 1.50000e-01, 1.00000e+00, 1.46662e-01
3.81000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 8.82852e-02
3.82000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 3.20097e-02
3.83000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
3.84000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 1.34383e-02
3.85000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
3.86000e+02, 1.00000e+00, 8.00000e-01, 1.00000e+00, 1.81907e-01
3.87000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
3.88000e+02, 1.00000e+00, 1.50000e-01, 1.00000e+00, 2.91771e-01
3.89000e+02, -1.00000e+00, 1.50000e-01, 1.00000e+00, 1.39347e-01
3.90000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 1.65801e-01
3.91000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
3.92000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 3.54654e-02
3.93000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 7.78074e-02
3.94000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 1.55548e-02
3.95000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 2.47473e-01
3.96000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 4.12209e-02
3.97000e+02, 1.00000e+00, 5.00000e-02, 1.00000e+00, 5.91355e-01
3.99000e+02, 1.00000e+00, 8.00000e-01, 1.00000e+00, 2.87372e-02
4.00000e+02, 1.00000e+00, 6.50000e-01, -2.00000e+00, 2.00000e+00
4.01000e+02, 1.00000e+00, 5.00000e-02, -2.00000e+00, 2.00000e+00
4.02000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 2.34436e-01
4.03000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 2.92423e-02
4.04000e+02, -1.00000e+00, 6.50000e-01, -2.00000e+00, 2.00000e+00
4.06000e+02, -1.00000e+00, 1.50000e-01, -2.00000e+00, 2.00000e+00
4.07000e+02, -1.00000e+00, 1.50000e-01, 1.00000e+00, 2.32893e-01
4.08000e+02, 1.00000e+00, 5.00000e-02, 1.00000e+00, 5.16501e-01
4.10000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
4.11000e+02, -1.00000e+00, 6.50000e-01, -2.00000e+00, 2.00000e+00
4.12000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 1.37531e-02
4.13000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 1.45627e-02
4.14000e+02, -1.00000e+00, 5.00000e-02, 1.00000e+00, 7.22015e-01
4.15000e+02, 1.00000e+00, 5.00000e-02, 1.00000e+00, 5.94314e-01
4.16000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 2.97531e-01
4.18000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 1.33353e-01
4.19000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 3.35012e-02
4.20000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 4.81237e-02
4.21000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
4.22000e+02, 1.00000e+00, 5.00000e-01, -2.00000e+00, 2.00000e+00
4.23000e+02, 1.00000e+00, 6.50000e-01, 1.00000e+00, 2.95174e-02
4.24000e+02, -1.00000e+00, 1.50000e-01, 1.00000e+00, 3.15047e-01
4.25000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 5.18946e-02
4.26000e+02, -1.00000e+00, 1.50000e-01, 1.00000e+00, 2.01430e-01
4.27000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 3.36026e-02
4.29000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 1.72340e-02
4.30000e+02, 1.00000e+00, 6.50000e-01, 1.00000e+00, 1.53221e-02
4.32000e+02, 1.00000e+00, 1.50000e-01, 1.00000e+00, 2.01210e-01
4.33000e+02, -1.00000e+00, 5.00000e-02, 0.00000e+00, 3.63084e-01
4.34000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 3.66111e-02
4.35000e+02, 1.00000e+00, 3.00000e-01, -2.00000e+00, 2.00000e+00
4.37000e+02, -1.00000e+00, 5.00000e-02, 0.00000e+00, 3.18934e-01
4.39000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 5.05335e-02
4.40000e+02, 1.00000e+00, 5.00000e-02, 1.00000e+00, 3.06866e-01
4.42000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 2.20257e-02
4.43000e+02, 1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
4.44000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 6.02456e-02
4.45000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 6.82743e-02
4.46000e+02, -1.00000e+00, 5.00000e-01, -2.00000e+00, 2.00000e+00
4.47000e+02, -1.00000e+00, 1.50000e-01, 1.00000e+00, 4.42151e-02
4.48000e+02, -1.00000e+00, 5.00000e-01, -2.00000e+00, 2.00000e+00
4.49000e+02, -1.00000e+00, 1.50000e-01, 1.00000e+00, 1.69919e-01
4.50000e+02, 1.00000e+00, 8.00000e-01, 1.00000e+00, 3.75640e-02
4.51000e+02, 1.00000e+00, 1.50000e-01, 1.00000e+00, 3.49401e-01
4.52000e+02, 1.00000e+00, 6.50000e-01, 1.00000e+00, 1.11359e-01
4.53000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 2.37421e-02
4.54000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 8.53991e-02
4.55000e+02, -1.00000e+00, 1.50000e-01, 1.00000e+00, 9.13812e-02
4.56000e+02, -1.00000e+00, 5.00000e-02, 1.00000e+00, 5.35523e-01
4.57000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 4.55957e-02
4.58000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
4.59000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 1.08690e-02
4.60000e+02, 1.00000e+00, 5.00000e-02, 1.00000e+00, 6.15349e-01
4.62000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 1.27265e-02
4.63000e+02, 1.00000e+00, 8.00000e-01, 1.00000e+00, 8.45186e-02
4.64000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 7.48196e-02
4.65000e+02, 1.00000e+00, 6.50000e-01, 1.00000e+00, 1.44905e-01
4.66000e+02, 1.00000e+00, 1.50000e-01, 1.00000e+00, 1.75108e-01
4.67000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 1.62411e-01
4.68000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
4.69000e+02, 1.00000e+00, 1.50000e-01, 1.00000e+00, 7.45134e-02
4.70000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 4.27571e-02
4.71000e+02, 1.00000e+00, 3.00000e-01, -2.00000e+00, 2.00000e+00
4.72000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 1.86471e-02
4.73000e+02, 1.00000e+00, 6.50000e-01, -2.00000e+00, 2.00000e+00
4.74000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 8.82213e-02
4.75000e+02, -1.00000e+00, 5.00000e-02, 0.00000e+00, 4.96285e-01
4.76000e+02, -1.00000e+00, 5.00000e-02, 1.00000e+00, 4.52153e-01
4.77000e+02, 1.00000e+00, 1.50000e-01, 1.00000e+00, 2.00271e-01
4.78000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
4.79000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 3.35344e-02
4.80000e+02, 1.00000e+00, 1.50000e-01, 1.00000e+00, 1.84113e-01
4.81000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 1.04195e-01
4.82000e+02, -1.00000e+00, 1.50000e-01, 1.00000e+00, 1.73863e-01
4.83000e+02, 1.00000e+00, 5.00000e-02, 1.00000e+00, 2.07429e-01
4.84000e+02, 1.00000e+00, 8.00000e-01, 1.00000e+00, 1.03657e-01
4.85000e+02, -1.00000e+00, 5.00000e-02, 0.00000e+00, 1.09185e-01
4.86000e+02, -1.00000e+00, 6.50000e-01, -2.00000e+00, 2.00000e+00
4.88000e+02, 1.00000e+00, 5.00000e-02, 1.00000e+00, 1.55619e-01
4.89000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 1.28910e-02
4.90000e+02, 1.00000e+00, 5.00000e-02, 1.00000e+00, 6.72502e-02
4.91000e+02, 1.00000e+00, 5.00000e-02, 1.00000e+00, 1.07365e-01
4.93000e+02, 1.00000e+00, 1.50000e-01, 1.00000e+00, 5.89541e-02
4.94000e+02, 1.00000e+00, 8.00000e-01, 1.00000e+00, 3.09249e-02
4.95000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 6.91202e-02
4.96000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 1.14803e-01
4.97000e+02, 1.00000e+00, 6.50000e-01, 1.00000e+00, 6.25809e-02
4.98000e+02, -1.00000e+00, 5.00000e-02, 0.00000e+00, 3.34448e-01
4.99000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 3.87513e-02
5.00000e+02, 1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
5.01000e+02, 1.00000e+00, 5.00000e-02, 1.00000e+00, 1.61038e-01
5.02000e+02, -1.00000e+00, 1.50000e-01, 1.00000e+00, 2.04459e-01
5.03000e+02, 1.00000e+00, 8.00000e-01, 1.00000e+00, 2.08370e-01
5.04000e+02, 1.00000e+00, 1.50000e-01, 1.00000e+00, 2.34021e-01
5.05000e+02, 1.00000e+00, 1.50000e-01, 1.00000e+00, 1.28371e-01
5.06000e+02, 1.00000e+00, 6.50000e-01, -2.00000e+00, 2.00000e+00
5.07000e+02, 1.00000e+00, 1.50000e-01, 1.00000e+00, 5.99501e-02
5.08000e+02, 1.00000e+00, 5.00000e-02, 1.00000e+00, 9.82731e-02
5.09000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 1.52104e-01
5.12000e+02, -1.00000e+00, 5.00000e-02, 0.00000e+00, 3.09912e-01
5.13000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 1.15460e-01
5.14000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 6.20492e-02
5.15000e+02, 1.00000e+00, 6.50000e-01, 1.00000e+00, 4.79664e-02
5.16000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 3.16417e-02
5.17000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
5.18000e+02, -1.00000e+00, 6.50000e-01, -2.00000e+00, 2.00000e+00
5.19000e+02, -1.00000e+00, 6.50000e-01, -2.00000e+00, 2.00000e+00
5.20000e+02, -1.00000e+00, 6.50000e-01, -2.00000e+00, 2.00000e+00
5.21000e+02, -1.00000e+00, 6.50000e-01, -2.00000e+00, 2.00000e+00
5.22000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
5.24000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
5.25000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 1.11193e-01
5.26000e+02, 1.00000e+00, 6.50000e-01, 1.00000e+00, 5.67773e-02
5.28000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 4.61120e-03
5.29000e+02, -1.00000e+00, 1.50000e-01, 1.00000e+00, 8.71804e-02
5.30000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
5.31000e+02, -1.00000e+00, 6.50000e-01, -2.00000e+00, 2.00000e+00
5.32000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
5.33000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 1.12702e-01
5.34000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 8.38905e-03
5.35000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 1.62852e-01
5.36000e+02, 1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
5.37000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 2.98806e-02
5.38000e+02, -1.00000e+00, 5.00000e-01, -2.00000e+00, 2.00000e+00
5.39000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
5.40000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
5.41000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 1.10316e-01
5.42000e+02, 1.00000e+00, 6.50000e-01, 1.00000e+00, 2.83986e-02
5.43000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
5.44000e+02, -1.00000e+00, 6.50000e-01, -2.00000e+00, 2.00000e+00
5.45000e+02, 1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
5.46000e+02, 1.00000e+00, 6.50000e-01, 1.00000e+00, 1.52799e-02
5.47000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 3.98232e-02
5.48000e+02, -1.00000e+00, 6.50000e-01, -2.00000e+00, 2.00000e+00
5.49000e+02, -1.00000e+00, 6.50000e-01, -2.00000e+00, 2.00000e+00
5.50000e+02, -1.00000e+00, 6.50000e-01, -2.00000e+00, 2.00000e+00
5.51000e+02, -1.00000e+00, 6.50000e-01, -2.00000e+00, 2.00000e+00
5.52000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
5.53000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
5.54000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
5.55000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 2.35376e-02
5.56000e+02, -1.00000e+00, 6.50000e-01, -2.00000e+00, 2.00000e+00
5.57000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
5.58000e+02, 1.00000e+00, 8.00000e-01, 1.00000e+00, 3.52034e-02
5.59000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 1.06543e-01
5.60000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
5.61000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
5.62000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
5.63000e+02, -1.00000e+00, 6.50000e-01, -2.00000e+00, 2.00000e+00
5.65000e+02, -1.00000e+00, 6.50000e-01, -2.00000e+00, 2.00000e+00
5.66000e+02, -1.00000e+00, 6.50000e-01, -2.00000e+00, 2.00000e+00
5.67000e+02, -1.00000e+00, 6.50000e-01, -2.00000e+00, 2.00000e+00
5.68000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 2.23598e-02
5.69000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
5.70000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
5.71000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
5.72000e+02, -1.00000e+00, 6.50000e-01, -2.00000e+00, 2.00000e+00
5.73000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
5.74000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
5.75000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
5.76000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
5.77000e+02, -1.00000e+00, 6.50000e-01, -2.00000e+00, 2.00000e+00
5.78000e+02, -1.00000e+00, 6.50000e-01, -2.00000e+00, 2.00000e+00
5.79000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 1.55439e-03
5.81000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
5.82000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
5.83000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
5.84000e+02, -1.00000e+00, 6.50000e-01, -2.00000e+00, 2.00000e+00
5.85000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
5.86000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
5.87000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
5.88000e+02, -1.00000e+00, 8.00000e-01, -2.00000e+00, 2.00000e+00
5.90000e+02, -1.00000e+00, 6.50000e-01, -2.00000e+00, 2.00000e+00
5.91000e+02, -1.00000e+00, 6.50000e-01, -2.00000e+00, 2.00000e+00
5.92000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 3.67302e-01
5.93000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 1.04909e-01
5.94000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 1.29030e-01
5.95000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 3.28881e-01
5.98000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 3.38977e-01
5.99000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 3.32551e-01
6.00000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 2.86789e-01
6.01000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 3.12625e-01
6.02000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 4.59544e-02
6.04000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 4.12401e-01
6.05000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 2.38942e-01
6.06000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 1.42157e-01
6.07000e+02, -1.00000e+00, 5.00000e-02, 1.00000e+00, 1.18584e-01
6.08000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 4.19714e-01
6.09000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 3.20152e-01
6.10000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 2.03813e-01
6.11000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 3.33810e-01
6.12000e+02, 1.00000e+00, 6.50000e-01, 1.00000e+00, 3.91882e-01
6.13000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 2.87804e-01
6.14000e+02, 1.00000e+00, 6.50000e-01, 1.00000e+00, 1.21514e-01
6.15000e+02, 1.00000e+00, 5.00000e-02, 1.00000e+00, 3.51224e-01
6.16000e+02, 1.00000e+00, 1.50000e-01, 1.00000e+00, 1.69295e-01
6.17000e+02, -1.00000e+00, 5.00000e-02, 1.00000e+00, 3.49562e-01
6.18000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 4.18596e-01
6.19000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 4.15230e-01
6.20000e+02, 1.00000e+00, 8.00000e-01, 1.00000e+00, 3.90372e-01
6.21000e+02, 1.00000e+00, 6.50000e-01, 1.00000e+00, 3.52868e-01
6.22000e+02, 1.00000e+00, 5.00000e-02, 0.00000e+00, 4.38511e-01
6.23000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 4.16307e-01
6.24000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 4.64212e-01
6.25000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 5.78228e-01
6.26000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 4.50667e-01
6.27000e+02, 1.00000e+00, 5.00000e-02, 0.00000e+00, 6.54894e-01
6.28000e+02, 1.00000e+00, 1.50000e-01, 1.00000e+00, 6.57902e-01
6.29000e+02, 1.00000e+00, 5.00000e-02, 0.00000e+00, 4.33859e-01
6.30000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 3.98258e-01
6.31000e+02, 1.00000e+00, 8.00000e-01, 1.00000e+00, 3.60467e-01
6.32000e+02, 1.00000e+00, 6.50000e-01, 1.00000e+00, 2.89888e-01
6.33000e+02, 1.00000e+00, 5.00000e-02, 1.00000e+00, 4.25844e-01
6.34000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 3.85825e-01
6.35000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 3.04096e-01
6.36000e+02, 1.00000e+00, 8.00000e-01, 1.00000e+00, 4.11382e-01
6.37000e+02, 1.00000e+00, 8.00000e-01, 1.00000e+00, 2.77961e-01
6.38000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 5.05572e-01
6.39000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 3.97730e-01
6.40000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 3.61422e-01
6.41000e+02, 1.00000e+00, 8.00000e-01, 1.00000e+00, 3.57155e-01
6.42000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 3.75556e-01
6.43000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 5.79057e-01
6.44000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 3.51028e-01
6.45000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 2.31091e-01
6.46000e+02, 1.00000e+00, 8.00000e-01, 1.00000e+00, 2.47241e-01
6.47000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 1.75291e-01
6.48000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 2.63352e-01
6.49000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 3.40919e-01
6.50000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 3.86573e-01
6.51000e+02, 1.00000e+00, 5.00000e-02, 0.00000e+00, 6.46766e-01
6.52000e+02, 1.00000e+00, 1.50000e-01, 0.00000e+00, 5.92870e-01
6.53000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 3.90356e-01
6.54000e+02, -1.00000e+00, 1.50000e-01, 1.00000e+00, 3.29198e-01
6.55000e+02, 1.00000e+00, 5.00000e-02, 1.00000e+00, 3.32338e-01
6.56000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 3.10069e-01
6.57000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 3.36687e-01
6.58000e+02, -1.00000e+00, 1.50000e-01, 1.00000e+00, 3.08377e-01
6.59000e+02, -1.00000e+00, 5.00000e-02, 1.00000e+00, 2.56110e-01
6.60000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 3.60018e-01
6.61000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 3.30348e-01
6.62000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 3.98191e-01
6.63000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 4.85659e-01
6.64000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 4.43520e-01
6.65000e+02, 1.00000e+00, 1.50000e-01, 1.00000e+00, 5.01993e-01
6.66000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 1.33839e-01
6.67000e+02, -1.00000e+00, 1.50000e-01, 1.00000e+00, 3.04292e-01
6.68000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 3.35737e-01
6.69000e+02, 1.00000e+00, 8.00000e-01, 1.00000e+00, 3.27482e-01
6.70000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 9.71917e-02
6.71000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 1.97422e-01
6.74000e+02, -1.00000e+00, 5.00000e-02, 0.00000e+00, 8.29357e-01
6.75000e+02, 1.00000e+00, 5.00000e-02, 1.00000e+00, 5.94972e-01
